parallel_id,yue_sent_id,zh_sent_id,yue_text,zh_text,yue_tokens,zh_tokens,absolute_token_difference,yue_mean_arc_distance,zh_mean_arc_distance,yue_long_arc_percent,zh_long_arc_percent,base_relation_JS_bits
hk/793,793,793,噉，所以秘書長亦都講咗佢哋陣間係喺個選主席嘅，誒，投票裏便，個選舉裏便，佢哋係唔可以投票嘅。,並表示他們在稍後舉行的主席選舉中不可以投票。,32,14,18,4.516129032258065,4.076923076923077,19.35483870967742,23.076923076923077,0.22055427921450957
hk/424,424,424,我老世炒我魷魚，我好多謝個老世呀，佢炒咗我魷魚嘛。,後來老闆解僱我，我很感謝他解僱我呢！,20,13,7,2.789473684210526,2.3333333333333335,10.526315789473685,0.0,0.2199688933736474
hk/932,932,932,嗰啲我哋下一步會做。,這是下一步會處理的問題。,8,10,2,2.5714285714285716,2.7777777777777777,14.285714285714286,22.22222222222222,0.21952760287740014
hk/835,835,835,噉，另一點，我覺得，誒-就住剛才有同事亦都有提問到嘅，就係國籍嘅取消同埋居留權嘅問題，我-我覺得喺-根據英國國籍法入便呢，其實當中仲有一啲嘅論點嘅爭議㗎。,另一點，剛才也有同事提到，就《英國國籍法》所訂有關取消國籍和居留權的問題上，我認為當中仍有爭議。,54,34,20,4.509433962264151,3.484848484848485,22.641509433962263,9.090909090909092,0.21901703228656103
hk/547,547,547,噉有時延遲三個字嘅。,有時候延遲十五分鐘。,8,5,3,2.5714285714285716,1.75,0.0,0.0,0.21899525866266337
hk/668,668,668,噉，我依家係正式復會。,現在宣佈正式復會。,8,5,3,2.0,1.75,0.0,0.0,0.21899525866266337
hk/765,765,765,我祇能夠係主持乜嘢呢……,我祇能夠主持……,8,5,3,2.142857142857143,1.75,0.0,0.0,0.21899525866266337
hk/808,808,808,誒，我同意你嘅判斷，就係，呀，秘書長呢，按照法例呢，係依法幫我哋監誓。,我同意你的判斷，便是秘書長已按照法例依法為我們監誓。,26,17,9,3.52,3.6875,20.0,25.0,0.21891040183630825
hk/702,702,702,嗱，我再想請大家-大家議員同事呢，吓-就係如果有提問嘅話呢，我想希望大家係回咗你自己個座位裹面呢，係提問。,議員如果想提出規程問題，我再請大家先返回自己的座位。,40,17,23,3.3333333333333335,2.4375,15.384615384615385,12.5,0.21663778362990618
hk/215,215,215,係呀，新出㗎，呢隻！,對啊，這是最新的！,10,9,1,2.7777777777777777,3.25,11.11111111111111,25.0,0.2163598025524639
hk/906,906,906,呢一個係好嚴重嘅規程問題嚟㗎，主席。,這是很嚴重的規程問題。,14,8,6,2.6923076923076925,2.5714285714285716,7.6923076923076925,14.285714285714286,0.21635966130380502
hk/881,881,881,主席，我完全唔能夠接受你所講-頭先所講話「祇有立法會嘅主席先至有居留權嘅限制，候選人冇」。,主席，對於你剛才所說，「祇有立法會主席才有居留權限制，候選人沒有」，我完全不能接受。,30,27,3,3.793103448275862,4.653846153846154,27.586206896551722,23.076923076923077,0.21526191062301891
hk/693,693,693,嗱，誒……喺-喺今日呢，就即係我就唔想同大家爭論一啲嘅其他嘅問題，因為我呢，係冇一個權力呢，同大家去爭論任何嘅嘢嘅。,今天我不想跟大家爭論其他問題，因為我沒有權力這樣做。,46,17,29,4.733333333333333,3.0625,26.666666666666668,18.75,0.21230274096394844
hk/983,983,983,請你坐低先，唔該你。,請你先坐下。,9,6,3,3.5,2.2,25.0,0.0,0.2122929771861236
hk/759,759,759,選完之後呀，有個人，吓，已經係主席，但佢仍然係未有-喺今日之內，未有我哋正話講嘅嗰份真真正正需要放棄國籍嘅聲明文件吖嘛！,但他卻未能在今天內向我們提供剛才所說的「放棄國籍」正式聲明。,42,22,20,4.024390243902439,4.238095238095238,21.951219512195124,38.095238095238095,0.2119213807401525
hk/133,133,133,等佢哋用完呢，又唔中呢，就等我哋抽。,等他扭光十元也不中閃卡時，我們便行動。,16,16,0,2.6666666666666665,4.2,13.333333333333334,33.333333333333336,0.2118974703476993
hk/872,872,872,而最糟糕嘅地方就係，連個居留權，都未釐清倒。,最糟糕的是，他連居留權都未能釐清。,17,13,4,3.125,4.083333333333333,25.0,33.333333333333336,0.21101404490255896
hk/696,696,696,不過呢，但係呢，但係不過呢，係會議規則呢，就話呢，誒……根據依個《議事規則》嘅呀……附表一，按照《議事規則》嘅附表一同埋六，第六同第七段嘅規定呢，係由我去做依個嘅會議嘅主持嘅。,不過，根據《議事規則》附表一第六及七段的規定，由擔任議員時間最長的我來主持會議。,64,28,36,4.682539682539683,3.7037037037037037,20.634920634920636,22.22222222222222,0.21082843368240556
hk/732,732,732,噉呢，就對於佢能唔能夠達到你頭先提問嗰個嘅要求呢，我就唔能夠作出任何嘅意見。,至於他的答覆能否回應你剛才的提問，我並不能夠提出任何意見。,27,19,8,5.230769230769231,2.8333333333333335,26.923076923076923,11.11111111111111,0.21053507959488835
hk/864,864,864,而喺《議事規則》裏面，祇不過係規定議員完絕-完整噉樣讀完個誓詞。,而《議事規則》祇規定議員要完整讀出誓詞。,21,14,7,3.0,2.6153846153846154,15.0,15.384615384615385,0.21033202919762006
hk/729,729,729,頭先我都講過呢，就係有關你呢個提問呢，就係要祇能夠涉及到嗰個嘅選舉過程同埋-或-或者係同依個選舉有關嘅嘢啦。,我剛才說過，你的提問祇能夠涉及選舉過程或與選舉有關的事情。,40,20,20,4.153846153846154,3.3157894736842106,12.820512820512821,21.05263157894737,0.21031840091156245
hk/821,821,821,噉，喺-我哋既然今日定咗選舉主席呢，我認為我哋應該按照我哋，呀，定咗嘅呢一個，呀，時間安排呢，就係順利完成選主席。,既然已定了今天選舉主席，我認為我們應按照所訂定的時間安排順利完成選舉主席。,42,24,18,5.682926829268292,3.9130434782608696,29.26829268292683,30.434782608695652,0.20982370408903844
hk/485,485,485,因為廟街歌壇就係靠啲客打賞畀個歌手呀。,廟街歌壇就是靠客人打賞給歌手。,14,10,4,3.4615384615384617,1.8888888888888888,23.076923076923077,11.11111111111111,0.20940354616793158
hk/965,965,965,規程問題，規程問題，首先我-我希望主席……立法會係一個莊嚴嘅地方。,規程問題：主席，立法會是莊嚴的地方。,21,11,10,4.15,3.4,20.0,30.0,0.20911585593433674
hk/680,680,680,嗱，剛才呢，我講過呢，有關梁君彥議員嗰個國籍問題呢，就唔係今日我哋會議嘅裏面討論嘅範疇嘅。,剛才我說過，有關梁君彥議員的國籍問題不是今天會議的討論範疇。,31,19,12,5.566666666666666,4.5,30.0,27.77777777777778,0.20871758821873962
hk/904,904,904,我們都未完成第一點，就係所有出席咗呢個會議嘅議員，去進行宣誓。,我們尚未完成第一款的程序，即所有出席這次會議的議員進行宣誓。,21,20,1,3.25,4.2105263157894735,15.0,26.31578947368421,0.20829912567417974
hk/907,907,907,誒，其實呢，就，我容許其他嘅議員呢，在坐喺依度嘅話呢，其實我就唔去作任何決定，唔畀人哋發言嘅，因為我已經畀咗人哋坐喺度㗎嘞。,既然我已容許其他議員就座，便不會作出不容許議員發言的決定。,46,19,27,5.0,3.0,24.444444444444443,16.666666666666668,0.20816009619187228
hk/466,466,466,八幾年嗰時參賽呀，因-不過入唔到圍，呀，喀喀喀喀。,八十年代時參賽，入不到圍呢，哈哈！,17,12,5,3.375,3.090909090909091,18.75,18.181818181818183,0.20772537322739004
hk/794,794,794,噉，但係我哋好多嘅議員都聽倒……似乎佢哋嗰種宣誓嘅方式，我哋過往歷屆嘅立法會議員都試過用類似嘅方式，都係冇問題嘅。,但是，多位議員認為，他們所採用的宣誓方式，歷屆立法會議員也曾採用類似方式，卻沒有問題。,39,28,11,4.2631578947368425,3.7037037037037037,15.789473684210526,14.814814814814815,0.20753558562264252
hk/25,25,25,噓！好誇張呀。,非常誇張。,6,3,3,1.6,1.0,0.0,0.0,0.20751874963942185
hk/283,283,283,你等一陣，吓？,你等等。,6,3,3,2.0,1.0,0.0,0.0,0.20751874963942185
hk/285,285,285,等一陣啦，吓？,等一下。,6,3,3,2.6,1.5,0.0,0.0,0.20751874963942185
hk/66,66,66,乖乖地，唔好搞搞震呀！,要乖別搗蛋啊！,6,6,0,1.8,1.4,0.0,0.0,0.20751874963942185
hk/840,840,840,仲有一樣嘢，宣-會唔會係你嘅權力呢，就係，誒，adjourn成個會議。,其實有一件事情是否也屬於你的權力範圍，就是中止整個會議？,27,20,7,3.4615384615384617,3.210526315789474,11.538461538461538,10.526315789473685,0.20724415134766952
hk/687,687,687,噉，如果大家想係確實要去去令到你嘅提問係得到滿意答覆嘅話呢，可以喺其他場合裏面呢，去處理。,如果議員想確保他的問題得到滿意的答覆，可以在其他場合提出。,32,18,14,4.967741935483871,2.9411764705882355,19.35483870967742,11.764705882352942,0.20709827473070358
hk/737,737,737,你可唔可以叫選民自行……畀梁天琦吖？,你是否也可要求選民自行決定是否投票給梁天琦？,12,15,3,3.090909090909091,2.5714285714285716,18.181818181818183,7.142857142857143,0.20683499409114145
hk/939,939,939,除非你係唔覺得我就係主席呢，你就唔使再聽我依個決定，ＯＫ？,除非你不把我當作主席，那就不用理會我這決定。,22,16,6,3.238095238095238,2.6666666666666665,14.285714285714286,6.666666666666667,0.2062537329806454
hk/728,728,728,好，誒，唔該你，誒，毛孟靜議員。,好的，謝謝你，毛孟靜議員。,12,9,3,3.1818181818181817,2.75,18.181818181818183,12.5,0.20613402198752823
hk/472,472,472,噉就跟住又冇做嘞，冇做呢行，走咗去轉行做咗第二啲嘢，我做咗經紀之嘛。,然後我又轉行做經紀了。,30,8,22,3.4482758620689653,2.142857142857143,10.344827586206897,0.0,0.20555697459185812
hk/810,810,810,噉所以呢，係選主席嘅過程裏便呢，其實係不能參與表決嘅。,因此，在選舉主席的過程中不能參與表決。,20,13,7,3.4210526315789473,2.6666666666666665,10.526315789473685,8.333333333333334,0.20510084770823447
hk/722,722,722,因為基本法講到明呢，呀，大會主席就必須沒有外國居留權㗎。,因為《基本法》已訂明，立法會主席必須在外國無居留權。,18,15,3,4.352941176470588,3.142857142857143,23.529411764705884,21.428571428571427,0.2050643436996467
hk/537,537,537,嗰陣時梅艷芳，e1e1，仲參加新秀，呀，歌-歌唱新秀，呀，都未紅。,梅艷芳剛剛參加歌唱新秀，還未有知名度。,23,11,12,4.363636363636363,2.7,31.818181818181817,20.0,0.20505001309022416
hk/699,699,699,如果依家我去處理嘅話呢，我都違反咗依個會議規則。,如果我處理的話，便違反會議規則。,16,10,6,2.8,1.8888888888888888,6.666666666666667,0.0,0.2044736329595158
hk/760,760,760,嗱，你係講得啱嘅！,你說得對……,9,5,4,2.375,1.75,0.0,0.0,0.20424410578745528
hk/747,747,747,我嘅理解係佢未收倒呢份文件。,便是按照我的理解，他仍未收到相關文件。,11,13,2,2.3,3.0833333333333335,10.0,16.666666666666668,0.20301322203110883
hk/293,293,293,喂！借餅帶嚟吖！,喂！借盒錄音帶給我。,8,8,0,2.5714285714285716,2.2857142857142856,0.0,0.0,0.20281953111478318
hk/2,2,2,咪執返啲嘢去阿哥個新屋度囖。,收拾好哥哥的物品再拿去他的新家。,13,13,0,3.4166666666666665,3.4166666666666665,16.666666666666668,16.666666666666668,0.20173509607063583
hk/989,989,989,主席呀，我-我唔記得咗我講到邊呀。,主席，我忘記說到哪里。,15,8,7,2.642857142857143,1.8571428571428572,21.428571428571427,0.0,0.20130139918730444
hk/469,469,469,但係發展唔到。,但是興趣……發展不了。,5,7,2,1.75,2.0,0.0,0.0,0.2009861938601223
hk/909,909,909,主席，如果你確認呢個係正式嘅會議嘅話呢，你噉樣係嚴重去……《議事規則》第一條㗎。,主席，如果你確認這是一個正式會議，你這樣做嚴重違反了《議事規則》第一條的規定。,27,27,0,4.153846153846154,3.769230769230769,30.76923076923077,23.076923076923077,0.2000186142085754
hk/201,201,201,人哋聽緊㗎！,我正在聽的！,5,5,0,1.75,1.5,0.0,0.0,0.2
hk/344,344,344,都唔得喎。,仍接收不到。,5,5,0,1.5,1.75,0.0,0.0,0.2
hk/590,590,590,你陪我咋嘛，有乜所謂唧？,你只是陪我嘛，沒關係喇。,10,10,0,3.2222222222222223,2.3333333333333335,22.22222222222222,11.11111111111111,0.2
hk/763,763,763,依個係冇錯嘅。,這是正確的。,5,5,0,1.75,1.5,0.0,0.0,0.2
hk/79,79,79,都唔閃嘅！,又不是閃卡！,5,5,0,1.5,1.75,0.0,0.0,0.2
hk/480,480,480,人哋都話，唉，你一定要融入香港呢個潮流囖，如果唔係，你-你冇得生存㗎喇。,別人都說：「你一定要融入香港這個潮流，否則就不能生存。」,27,21,6,3.6538461538461537,4.1,19.23076923076923,20.0,0.19907602437462363
hk/80,80,80,走啦，返屋企啦！,走吧，該回家了！,7,8,1,2.3333333333333335,2.5714285714285716,16.666666666666668,14.285714285714286,0.1990067243004706
hk/111,111,111,不過又驚畀你哋知道喎。,但又怕給你們發現。,8,7,1,2.4285714285714284,2.0,0.0,0.0,0.19900672430047053
hk/971,971,971,我哋希望係，主席一個人喺度主持會議。,我們希望主席你一個人主持會議。,12,10,2,2.909090909090909,3.4444444444444446,18.181818181818183,22.22222222222222,0.1987676495743499
hk/83,83,83,就嚟有閃卡㗎喇！,閃卡快出現了！,6,5,1,2.2,1.5,0.0,0.0,0.1987676495743499
hk/617,617,617,係呀，唔錯呀！,是的，不錯！,6,5,1,2.4,2.25,0.0,0.0,0.19876764957434986
hk/839,839,839,就係你剛才話你嘅責任就係主持會議啦，同埋作出-有結果之後宣佈啦。,你說你的責任是主持會議，以及在得出結果後，作出宣佈。,23,20,3,3.3181818181818183,4.105263157894737,13.636363636363637,26.31578947368421,0.1980711567676102
hk/455,455,455,我唔係嗰種性格，我係中意响出面玩嘅性格。唔中意响屋企做家務呀，帶細路仔嗰種性格。,但我不是那種人，我就是愛出去玩的性格，不愛做家務、帶小孩。,30,25,5,4.620689655172414,4.041666666666667,24.137931034482758,25.0,0.19794944644280524
hk/903,903,903,呢個係有先後次序嘅問題㗎，主席。,主席，這裏涉及先後次序的問題。,11,9,2,3.4,2.25,30.0,0.0,0.19775801697954887
hk/100,100,100,你不如一陣先問下⋯⋯問下豪仔夜晚返唔返嚟食飯。,你順便再問問豪仔晚上會否回來吃飯。,16,11,5,3.2,2.6,20.0,10.0,0.19762893252421332
hk/442,442,442,我-我唔拉人哋嘅電。你睇人哋有-就攞電，呀，我攞發電機。,像電源，我不用別人的，自己預備發電機。,24,13,11,3.0,2.25,13.043478260869565,8.333333333333334,0.19746500650913235
hk/459,459,459,呀呀，好似話，《讓一切隨風》呀，幾乎日日都有人唱。,《讓一切隨風》幾乎天天都有人唱。,17,10,7,3.0,2.0,12.5,11.11111111111111,0.19742919647681892
hk/463,463,463,唱嗰啲，誒，誒，誒，誒，誒。《從不喜歡孤單一個》都有人唱呢啲。,唱那個……《從不喜歡孤單一個》都有呢！,23,11,12,4.2727272727272725,2.2,27.272727272727273,10.0,0.19684051229358734
hk/9,9,9,部機都冇咗嘞。,錄影機早也不在了。,7,7,0,1.6666666666666667,2.1666666666666665,0.0,0.0,0.19677767872596202
hk/671,671,671,噉呀，而家再請所有嘅同事呢，返返去自己原來嘅位置嗰度。,我現在再請所有同事返回自己的座位。,20,11,9,3.210526315789474,2.5,15.789473684210526,10.0,0.19643552540664888
hk/559,559,559,四萬一……四萬幾蚊一個人㗎。,四萬多塊一個人的。,9,7,2,2.375,2.6666666666666665,0.0,0.0,0.19598743070949343
hk/351,351,351,再舉高先跳吖。,再舉高試試收不收到。,7,9,2,1.3333333333333333,1.75,0.0,0.0,0.1959874307094934
hk/581,581,581,你放緊暑假㗎，你嗰陣時，唔使返學㗎！,你放暑假的那時候，不用上學的！,13,11,2,2.6666666666666665,1.7,8.333333333333334,0.0,0.19589688855629928
hk/804,804,804,噉，我希望你-你都考慮下請呢啲議員回去。,希望你考慮請這些議員返回座位。,15,9,6,2.7142857142857144,2.375,7.142857142857143,12.5,0.19547506945076604
